"entrezgene","sample_1","sample_2","sample_3","sample_4"
13666,64,43,37,38
13667,31,69,38,66
13669,522,1998,1069,4362
13680,161,217,112,295
13681,375,1231,569,773
13682,432,1875,831,1779
13684,170,486,268,510
13685,33,56,19,16
13688,159,360,134,149
13690,2669,4390,2084,5708
13706,6,0,2,0
13709,256,297,101,110
13710,8,0,5,1
13711,7,4,2,22
13712,114,209,93,160
13713,205,284,155,326
13714,236,385,188,251
13716,36,66,40,49
13717,1254,1762,448,930
13722,44,130,63,101
13723,42,85,24,57
13726,143,233,76,255
13728,199,175,72,68
13730,388,590,262,539
13731,5791,1641,373,636
13732,32,95,22,98
13733,26,25,13,23
13796,0,0,0,0
13797,6,3,2,10
13798,6,7,7,10
13799,4,11,0,0
13800,170,285,124,548
13801,19,2,0,1
13803,139,323,114,276
13804,31,44,26,46
13805,57,53,27,110
13806,27,113,46,43
13807,45,80,26,32
13808,25,28,10,39
13809,84,177,83,78
13813,172,95,21,28
13819,1023,335,130,770
13821,216,234,103,335
13822,403,969,494,1132
13823,711,740,463,1604
13824,29,44,14,42
13828,15,5,5,5
13829,7,7,0,13
13830,18,28,13,19
13831,176,343,191,588
13835,41,29,20,14
13836,11,7,11,6
13837,680,540,446,903
13838,254,407,248,440
13839,52,119,21,131
13840,6,6,2,1
13841,521,796,482,1960
13842,1,0,0,1
13844,242,185,77,109
13845,857,609,115,1010
13846,190,296,177,226
13848,25,60,42,24
13849,19,9,1,5
13850,22,12,7,23
13852,44,52,38,45
13853,8,13,6,8
13854,37,80,43,72
13855,59,130,71,115
13856,0,0,0,2
13857,24,0,0,34
13858,126,242,126,147
13859,258,426,217,372
13860,104,160,81,158
13861,8,2,0,5
13863,0,0,0,0
13864,18,28,12,15
13865,126,88,66,236
13866,125,184,106,179
13867,10,4,7,13
13869,14,8,0,1
13870,22,44,20,32
13871,11,25,26,30
13872,63,139,45,103
13874,0,0,0,7
13875,28,68,45,27
13876,19,24,15,72
13877,132,498,198,292
13884,1,0,1,2
13885,95,201,107,218
13897,14,0,1,0
13909,0,0,0,1
13924,33,77,39,26
13929,98,206,125,169
13972,49,21,9,13
13982,38,4,2,3
13983,43,70,22,22
13984,2,0,0,4
13990,107,271,146,320
13992,41,46,14,71
13998,79,99,36,85
13999,1091,2246,742,989
14000,223,323,212,508
14004,321,896,305,945
14007,307,330,157,289
14008,0,1,0,0
14009,23,41,26,120
14011,84,143,83,120
14012,10,16,7,14
14013,73,89,59,67
14017,13,16,13,13
14020,207,337,189,656
14025,100,218,115,258
14026,475,344,132,300
14027,19,30,22,30
14028,1,0,0,1
14029,0,0,0,2
14030,849,2012,1032,2235
14038,3,0,0,0
14042,204,316,179,191
14043,221,362,164,305
14048,561,702,319,843
14049,30,32,8,25
14050,131,156,85,313
14051,65,172,68,146
14055,38,147,78,126
14056,178,408,250,641
14057,80,177,55,138
14058,352,675,217,67
14060,0,1,0,3
14061,1,0,0,3
14062,283,524,214,296
14063,58,14,9,10
14064,17,30,6,13
14065,8,5,1,1
14066,10,18,6,49
14067,19,7,0,26
14068,3,0,1,1
14069,22,45,20,80
14070,13,9,3,4
14071,17,0,0,4
14073,31,7,4,14
14077,2,14,1,6
14079,2,1,30,0
14080,0,0,0,1
14081,58,101,41,72
14082,1250,2191,935,711
14083,155,245,154,335
14084,75,132,74,131
14085,9,6,7,5
14086,135,220,97,225
14087,23,44,27,53
14088,38,43,36,48
14089,39,75,47,49
14102,12,31,14,13
14103,3,1,1,0
14104,256,408,266,410
14105,204,556,222,649
14106,1,0,0,0
14107,2148,2246,1391,2732
14109,181,891,253,662
14113,82,306,113,227
14114,202,212,103,184
14115,474,1370,491,630
14118,874,1342,756,1318
14119,2655,3651,2282,2653
14120,0,2,6,0
14121,5,3,0,2
14123,93,165,68,93
14125,0,0,0,0
14126,0,1,0,0
14127,41,98,23,59
14128,320,398,136,35
14129,8,16,5,23
14130,11,15,6,7
14131,14,21,3,14
14132,21,122,39,53
14133,7,4,0,0
14134,1,0,0,0
14137,103,157,116,324
14148,57,94,24,74
14149,8,11,5,12
14151,143,243,69,170
14154,119,114,91,180
14155,356,607,325,755
14156,31,20,12,86
14158,59,178,78,222
14159,17,25,10,25
14160,411,499,211,283
14161,6,3,0,1
14163,91,114,60,139
14164,14,16,3,9
14165,49,32,10,70
14166,28,21,16,115
14167,11,4,2,15
14168,98,66,26,126
14169,5,8,0,3
14170,0,0,0,3
14171,0,2,0,7
14172,39,48,35,23
14173,40,7,6,3
14174,2,0,0,0
14175,1,0,0,1
14176,3333,2052,29,1287
14177,4,1,0,1
14178,27,43,23,39
14179,0,0,0,0
14180,248,110,28,79
14181,1,1,0,0
14182,828,1006,577,886
14183,193,809,318,648
14184,14,40,22,26
14186,0,8,6,13
14187,20,7,6,11
14190,8,25,4,10
14191,6,1,1,0
14194,50,126,39,297
14198,5,4,0,11
14199,206,195,64,158
14200,28,43,19,31
14201,81,98,56,73
14202,0,10,0,16
14204,2,6,1,5
14205,7,3,1,5
14208,88,222,146,102
14211,198,407,264,1226
14218,862,1062,496,826
14219,120,195,74,88
14221,18,8,4,14
14225,522,980,448,960
14226,15,48,8,21
14227,14,86,25,80
14228,237,665,234,278
14229,11,20,22,49
14230,161,301,133,73
14231,30,72,38,105
14232,87,139,67,95
14233,3,3,0,2
14234,6,5,4,3
14235,149,190,94,344
14236,42,115,58,72
14237,0,0,0,0
14238,399,154,84,188
14239,6,5,2,0
14240,0,0,0,0
14241,737,1307,600,147
14245,37,24,11,41
14247,15,43,34,26
14248,158,257,108,298
14251,68,90,34,89
14252,64,144,60,41
14254,96,82,50,112
14255,5,0,0,12
14256,4,5,3,7
14257,59,58,33,171
14260,62,29,16,59
14261,201,419,155,832
14262,2,0,0,2
14263,50,16,3,25
14264,66,167,40,24
14265,134,360,155,375
14266,58,62,24,185
14268,4935,7129,3047,6108
14269,738,787,215,746
14270,183,318,170,283
14272,148,348,159,406
14275,7,0,0,9
14276,6,9,7,16
14281,5,4,10,9
14282,4,0,1,0
14283,2,15,0,1
14284,215,165,121,70
14287,15,24,8,15
14289,0,0,1,0
14290,4,0,0,0
14291,2,0,0,0
14293,0,0,0,9
14294,0,0,0,0
14296,8,2,0,20
14297,398,706,261,219
14299,56,90,49,59
14300,18,64,38,58
14302,124,138,76,115
14308,5,0,0,2
14309,5,0,0,3
14311,2,0,0,0
14312,446,622,301,815
14313,43,52,25,48
14314,1830,3438,1615,5175
14317,10,10,2,6
14319,1858,1746,526,1738
14325,541,3003,1435,1065
14339,69,124,62,140
14343,5,1,1,17
14344,19,12,5,27
14345,25,19,9,16
14347,1,0,0,3
14348,14,4,0,4
14349,40,45,19,12
14356,55,44,26,96
14357,18,24,12,20
14359,125,404,229,609
14360,129,141,80,196
14362,310,422,189,456
14365,1960,1946,185,858
14366,53,66,54,26
14367,20,27,17,7
14368,37,35,24,12
14369,190,253,130,190
14370,27,22,10,21
14371,11,21,4,1
14373,10,16,3,9
14375,50,176,55,116
14376,194,392,253,349
14377,4,0,0,3
14378,0,3,0,4
14380,6,4,5,3
14381,136,223,89,174
14385,22,24,16,12
14387,201,306,97,200
14388,305,393,212,507
14389,78,91,32,103
14390,291,483,248,460
14391,75,126,68,172
14394,16,30,13,18
14395,29,3,1,20
14396,107,60,10,47
14397,26,23,25,20
14399,0,1,0,1
14400,3,2,5,8
14401,23,45,13,23
14402,15,22,8,24
14403,4,0,0,0
14404,16,32,8,14
14405,11,1,0,0
14406,19,1,0,10
14407,13,21,3,15
14408,1,0,0,0
14409,0,1,0,0
14411,17,6,0,12
14412,4,2,1,4
14415,17,3,0,11
14417,781,819,143,268
14419,1,12,1,3
14420,31,64,25,42
14421,29,24,27,19
14422,1536,5360,1912,645
14423,203,544,268,409
14425,8,4,3,1
14426,53,108,61,82
14427,0,0,0,0
14428,0,2,0,0
14429,0,0,0,0
14430,16,68,24,20
14431,26,43,9,2
14432,167,229,112,258
14433,1397,3471,1410,2752
14447,16,22,20,31
14450,65,184,54,149
14451,696,469,194,496
14453,99,79,36,52
14455,784,3328,1188,3187
14456,49,97,33,38
14457,234,175,80,164
14459,0,0,0,0
14460,2,3,0,4
14461,76,131,62,183
14462,17,13,10,37
14463,7,0,0,0
14464,10,7,1,25
14465,3,0,0,0
14466,45,47,32,60
14467,119,130,66,57
14468,22,1,0,0
14469,17,2,2,3
14470,9,45,13,10
14472,0,0,0,0
14473,4,0,0,2
14479,90,242,136,239
14489,912,1303,394,860
14525,12,2,0,5
14526,4,0,0,0
14527,15,0,0,2
14528,5,0,2,1
14531,2313,842,192,377
14533,38,164,52,120
14534,136,231,85,115
14536,20,26,14,35
14537,17,76,25,44
14538,52,58,24,41
14539,1,0,0,0
14544,489,179,38,164
14545,19,5,2,17
14547,43,86,36,75
14548,43,166,62,165
14555,2,17,4,2
14560,21,64,23,14
14561,5,34,6,13
14562,202,274,97,150
14563,3,0,1,0
14566,0,0,0,22
14567,305,1072,350,763
14569,493,1357,562,1523
14570,9,1,3,3
14571,75,85,52,93
14573,18,21,4,6
14579,15,21,5,5
14580,3,3,0,14
14581,0,7,5,0
14582,5,1,3,0
14583,354,853,420,585
14584,63,87,30,68
14585,42,18,23,2
14586,2851,2233,396,1443
14587,4,5,5,1
14588,0,27,6,1
14590,16,40,19,102
14593,194,501,212,389
14594,109,57,43,49
14595,172,352,130,159
14598,2,1,1,3
14599,0,0,0,0
14600,350,549,300,634
14601,3,0,0,0
14602,32,2,0,4
14603,3,0,0,1
14605,60,108,31,94
14607,2,0,0,0
14608,7,2,0,8
14609,107,194,73,49
14610,3,2,0,0
14611,3,1,0,7
14612,48,22,12,10
14613,183,98,88,36
14615,165,273,127,296
14616,0,0,0,0
14617,11,7,0,1
14618,5,0,2,0
14619,2,5,2,2
14620,4,1,0,1
14621,2,0,0,6
14622,0,2,1,0
14623,2,1,0,1
14625,5,0,1,0
14626,0,0,0,14
14628,30,63,12,18
14629,24,58,22,43
14630,40,42,17,27
14632,37,34,17,90
14633,266,263,122,285
14634,511,637,411,875
14635,58,173,47,73
14645,172,233,109,183
14651,17,22,7,27
14652,1,0,0,5
14654,0,0,0,7
14657,12,9,6,5
14658,0,4,1,9
14659,3,0,0,0
14660,884,1620,673,673
14661,519,894,382,969
14663,0,0,0,0
14664,30,29,20,46
14667,64,142,49,75
14670,42,74,22,101
14672,144,243,129,133
14673,57,42,40,53
14674,5557,21743,328,541
14675,0,11,7,6
14676,8,1,1,2
14677,49,131,37,336
14678,466,498,355,256
14679,193,700,331,689
14680,130,139,64,235
14681,115,276,72,178
14682,417,473,233,454
14683,3299,3226,1677,6342
14685,10,11,0,8
14686,6,1,2,2
14687,7,7,2,10
14688,905,1278,808,1075
14693,46,82,37,34
14694,1045,2524,721,1312
14695,0,1,2,4
14696,120,265,124,170
14697,40,58,17,54
14699,251,496,239,284
14700,116,225,84,126
14701,142,241,115,165
14702,204,321,210,703
14704,2,20,6,35
14705,29,69,23,31
14706,5,4,3,6
14707,279,309,71,263
14708,55,63,19,45
14709,5,8,5,17
14710,1,12,1,8
14711,0,0,2,0
14712,122,173,134,209
14714,0,3,2,16
14715,6,0,0,1
14718,33,82,33,49
14719,85,185,105,135
14723,16,5,0,21
14724,5,1,2,0
14725,43,1,3,25
14726,18,42,27,89
14727,24,22,3,5
14728,27,17,8,1
14729,0,0,0,2
14731,16,66,23,41
14732,27,56,17,19
14733,83,132,56,63
14734,1560,3108,1606,2059
14735,349,401,186,293
14738,1,2,0,2
14739,95,185,104,124
14744,39,16,1,10
14745,332,460,293,753
14747,283,192,10,115
14748,0,4,0,8
14751,528,743,349,482
14755,81,187,64,133
14756,30,76,72,46
14758,187,116,43,213
14760,5,12,5,26
14761,2,1,0,0
14762,3,1,0,2
14763,1,3,0,1
14764,3,6,6,2
14765,5,0,0,3
14766,14,9,10,7
14767,0,0,0,0
14768,74,197,83,78
14772,4227,1334,506,819
14773,108,98,55,131
14775,149,407,137,140
14776,0,0,10,0
14777,0,1,4,0
14778,14,28,3,27
14780,6,0,0,0
14782,39,28,26,19
14783,2545,4749,2372,4432
14784,60,105,40,43
14786,4,4,4,8
14787,3,15,9,13
14788,4,6,6,6
14789,416,545,229,501
14790,2,31,27,7
14791,126,296,95,286
14792,245,388,176,318
14793,42,67,36,171
14794,0,3,2,7
14797,57,74,29,113
14799,22,52,32,44
14800,12,9,4,25
14802,28,46,28,28
14803,39,27,2,24
14804,32,7,10,7
14805,27,6,4,2
14806,8,10,4,5
14807,11987,8810,253,435
14809,70,117,59,111
14810,56,5,4,34
14811,4,2,3,7
14812,257,98,5,106
14813,3,4,0,21
14814,9,6,2,6
14815,203,267,170,217
14816,1268,834,330,92
14823,6,5,0,1
14824,142,397,133,238
14825,7,5,3,0
14827,553,1070,563,2113
14828,494,1644,941,1878
14829,47,14,1,17
14836,7,38,24,17
14840,19,1,0,6
14841,25,29,17,35
14842,1,0,0,1
14843,1,0,0,0
14852,374,552,289,589
14853,18,22,16,40
14854,39,76,35,44
14857,15,0,0,8
14858,9,0,0,12
14859,6,0,2,8
14860,129,348,112,336
14862,29,75,30,31
14863,21,32,10,56
14864,20,13,5,10
14865,8,16,4,13
14866,38,202,62,175
14867,5,1,0,0
14869,163,295,104,59
14870,211,466,165,80
14871,56,92,23,64
14872,7,6,5,5
14873,57,126,47,81
14874,46,204,76,171
14884,48,99,57,122
14885,9,4,8,8
14886,525,877,469,618
14894,47,172,92,178
14897,608,1404,722,1678
14904,84,172,79,63
14910,21,68,44,45
14911,56,165,72,206
14912,13,38,14,47
14913,1,0,1,0
14915,0,0,144,0
14916,0,0,14,0
14917,15,0,9,5
14918,4,0,0,0
14919,36,34,4,15
14923,71,130,63,71
14924,100,122,73,183
14933,13,12,8,24
14934,1,6,3,4
14936,45,96,55,28
14938,1,1,0,1
14939,7,3,0,2
14940,1,0,0,0
14941,0,0,0,2
14942,0,0,0,3
14943,3,1,0,10
14944,5,0,0,7
14945,0,0,0,0
14950,243,414,226,335
14955,2187,6094,3035,3453
14957,23,70,101,46
14958,317,532,270,1198
14960,18,39,5,15
14961,20,33,4,9
14962,32,41,33,63
14963,2,1,1,4
14964,367,607,151,266
14969,5,6,4,3
14972,58,123,41,71
14976,20,66,26,80
14977,90,243,88,342
14979,31,27,17,44
14985,8,1,0,0
14990,157,112,22,62
14991,2,17,1,2
14997,2,0,0,0
14998,9,23,8,3
14999,4,8,3,1
15000,6,3,5,5
15001,7,2,0,4
15002,4,0,0,7
15006,19,7,6,4
15007,17,4,2,1
15013,3,1,2,3
15018,4,2,2,8
15039,0,0,0,0
15040,335,484,196,386
15042,488,921,318,754
15043,20,26,8,43
15051,0,0,0,0
15061,3,0,0,0
15064,50,59,45,107
15078,1148,2511,944,1788
15081,927,1396,562,616
15107,78,121,52,77
15108,68,212,72,125
15109,11,1,0,3
15110,1,0,0,0
15111,2,7,1,1
15112,9,1,0,0
15114,9,5,0,6
15115,71,122,51,133
15116,129,182,82,361
15117,268,562,278,1598
15118,20,70,30,61
15126,47,156,74,242
15129,1175,5723,1431,735
15132,1,1,0,12
15135,189,407,157,285
15139,5,3,0,4
15159,20,42,17,49
15160,6,2,1,4
15161,965,881,416,877
15162,2,4,2,14
15163,10,13,2,10
15165,32,11,13,3
15166,1,3,0,1
15168,16,3,0,0
15170,4,24,4,12
15171,0,1,0,0
15182,207,835,422,1657
15183,148,171,84,166
15184,44,147,66,107
15185,41,91,39,83
15186,6,37,1,24
15191,230,349,153,229
15192,4,0,0,0
15193,36,126,94,195
15194,268,427,213,394
15199,7,17,8,13
15200,14,13,2,6
15201,42,121,58,137
15202,11,1,0,0
15203,125,279,137,257
15204,343,510,307,497
15205,54,12,9,5
15206,2,4,1,8
15207,1,0,1,0
15208,2,1,0,1
15209,0,0,0,1
15211,92,181,49,74
15212,53,55,26,52
15213,35,39,27,75
15214,37,21,13,9
15216,12,18,7,23
15218,9,4,1,0
15220,3,6,2,0
15221,15,0,3,0
15223,13,38,14,11
15227,5,10,7,3
15228,12,7,1,2
15229,62,17,9,41
15233,7,3,1,1
15234,35,94,38,29
15235,7,6,7,36
15239,76,109,34,64
15242,66,45,14,48
15245,105,68,57,101
15247,196,210,93,344
15248,8,13,8,12
15251,299,419,213,317
15254,81,202,72,119
15257,427,563,358,477
15258,184,242,116,333
15259,233,455,223,489
15260,79,94,95,82
15267,59,220,117,115
15270,186,231,155,191
15273,182,316,173,336
15275,61,50,21,95
15277,167,280,81,275
15278,51,124,64,76
15284,6,3,0,8
15285,1,0,0,1
15288,30,66,38,52
15289,661,1691,711,1787
15312,1081,1893,704,4660
15331,894,1734,737,1165
15353,34,33,26,22
15354,192,368,152,707
15356,28,61,16,40
15357,48,159,87,182
15360,28,41,15,25
15361,72,133,87,107
15364,545,344,216,1432
15366,574,659,349,867
15368,18,25,8,47
15369,99,189,60,152
15370,10,21,11,12
15371,0,0,0,0
15372,0,3,0,0
15373,0,0,0,0
15374,147,316,161,205
15375,38,35,16,30
15376,0,1,0,5
15377,5,2,4,0
15378,6,3,10,10
15379,0,0,0,5
15381,262,694,432,807
15382,6,27,15,15
15384,602,1370,540,1314
15387,810,1629,744,1308
15388,210,237,123,255
15394,0,0,0,6
15395,0,0,0,0
15396,10,0,0,18
15397,0,0,0,0
15398,0,0,0,0
15399,0,0,0,0
15400,3,0,0,0
15401,0,0,0,3
15402,3,0,0,1
15403,0,0,0,0
15404,8,0,0,2
15405,6,0,0,3
15407,1,0,0,0
15408,0,0,1,0
15410,1,0,0,8
15412,40,17,5,0
15413,4,0,0,1
15414,6,0,0,3
15415,0,0,0,3
15416,1,0,0,3
15417,10,1,0,4
15421,8,0,0,0
15422,0,0,0,0
15423,4,2,0,0
15424,6,0,0,3
15425,2,0,1,1
15426,1807,5919,63,594
15427,0,0,0,0
15429,1,0,1,0
15430,0,0,0,0
15431,0,0,0,0
15432,5,0,0,0
15433,0,0,0,0
15434,1,2,0,8
15436,1,1,0,0
15437,13,6,11,2
15438,1,1,0,0
15439,4,5,0,1
15441,329,719,382,661
15442,7,1,7,14
15444,301,287,19,102
15445,2,0,6,0
15446,47,85,48,179
15450,6,2,0,1
15451,5,2,2,2
15452,31,120,50,105
15458,5,10,1,3
15460,14,27,14,24
15461,47,101,35,43
15463,104,167,69,91
15464,6,7,0,33
15465,6,0,0,0
15466,0,0,0,7
15467,140,190,111,247
15468,70,98,32,84
15469,44,308,86,184
15473,19,28,14,38
15476,28,47,22,18
15478,15,27,15,19
15481,1724,5470,2398,4153
15482,4,5,12,27
15483,2,0,0,8
15484,1,4,8,8
15485,0,0,0,0
15486,6,0,0,0
15487,6,0,0,2
15488,190,441,194,388
15490,42,70,43,37
15492,1,3,0,0
15493,8,1,1,11
15494,15,1,0,5
15495,32,26,2,2
15496,7,4,0,4
15497,8,0,3,15
15499,69,218,105,190
15500,77,136,55,138
15502,458,1254,703,2807
15504,15,6,4,5
15505,155,377,176,454
15507,9,28,10,10
15510,493,1412,507,1406
15511,16,8,5,17
15512,8,14,10,0
15516,2795,5923,2282,4856
15519,420,1742,592,1806
15525,434,842,369,1711
15526,258,631,207,656
15528,103,528,201,285
15529,302,420,191,401
15530,449,766,433,654
15531,304,296,157,241
15547,193,366,129,522
15550,9,1,4,10
15551,8,8,1,8
15552,11,1,0,20
15557,4,2,2,8
15558,2,1,0,8
15559,9,21,9,36
15560,5,0,0,7
15561,0,2,0,6
15562,5,0,0,6
15563,19,0,0,0
15564,4,1,0,0
15565,0,1,0,2
15566,10,6,0,31
15567,4,9,1,8
15568,185,357,172,263
15569,12,29,11,17
15571,91,41,10,43
15572,5,5,2,1
15574,83,104,73,70
15586,24,40,9,47
15587,103,101,54,28
15874,3,0,0,0
15891,10,53,9,142
15893,12,16,17,45
15894,19,27,5,10
15896,31,40,11,4
15898,6,3,1,5
15900,35,23,6,3
15901,111,147,87,119
15902,174,432,153,129
15903,543,248,106,227
15904,77,56,34,57
15925,98,147,94,171
15926,156,258,108,187
15929,127,273,113,190
15930,0,3,1,0
15931,332,424,124,346
15932,42,92,39,122
15936,36,12,3,18
15937,7,8,5,4
15939,62,155,40,66
15944,148,146,44,49
15945,1,1,0,1
15950,328,131,17,79
15951,8,19,3,20
15953,6,0,3,8
15957,31,16,16,23
15958,59,53,58,64
15959,1334,757,13,533
15962,0,0,0,0
15964,0,0,0,0
15965,0,0,0,0
15967,0,0,0,0
15968,0,0,0,0
15969,0,0,0,0
15970,0,0,0,0
15972,0,0,0,0
15974,0,0,0,8
15975,4331,4343,1977,1984
15976,125,140,86,390
15977,0,0,0,0
15978,0,0,0,0
15979,58,81,44,100
15980,74,141,51,75
15982,69,78,53,92
15983,26,57,38,13
15985,3,3,0,3
16000,1055,2276,979,875
16001,689,722,459,735
16002,13802,10616,4028,12151
16004,582,1124,482,815
16005,2,0,0,0
16006,3,0,0,0
16007,55,61,45,29
16008,180,215,59,62
16009,601,933,334,829
16010,1104,1355,426,807
16011,741,1240,685,452
16012,2,3,1,8
16068,42,64,35,69
16069,184,63,73,45
16136,7,4,4,1
16145,24,12,4,22
16147,0,0,0,3
16149,16,65,24,32
16150,65,167,78,189
16151,155,290,111,186
16153,0,0,0,1
16154,9,13,2,14
16155,16,16,10,5
16156,465,621,234,489
16157,286,378,131,320
16158,928,840,328,1078
16159,1,0,1,3
16160,8,3,0,0
16161,6,2,1,2
16162,12,19,1,5
16163,3,0,0,2
16164,50,80,32,42
16165,10,0,0,0
16168,1,9,2,2
16169,13,2,7,8
16170,48,21,7,22
16171,0,2,0,0
16172,2108,1968,48,962
16173,1,0,2,20
16174,13,2,1,10
16175,10,0,2,4
16176,4,1,0,1
16177,123,219,119,179
16178,11,14,4,6
16179,342,572,255,555
16180,71,45,26,17
16181,157,197,9,173
16182,3196,2295,141,503
16183,0,0,0,0
16184,213,62,12,78
16185,16,8,0,4
16186,22,33,13,23
16187,1,0,0,0
16188,1,1,1,3
16189,10,0,1,5
16190,40,51,21,63
16191,8,2,0,3
16192,123,145,64,77
16193,0,1,1,1
16194,8,14,0,3
16195,313,592,321,697
16196,4,30,6,0
16197,7,0,4,23
16198,2,0,0,1
16199,3,3,0,1
16201,312,508,319,464
16202,249,375,180,249
16204,3,0,4,6
16205,356,168,42,145
16206,95,79,49,43
16210,119,283,126,206
16211,657,1195,577,1902
16319,97,152,67,233
16322,13,33,20,37
16323,100,210,101,814
16324,13,7,6,3
16325,0,0,0,3
16326,13,4,1,1
16328,47,149,72,433
16329,31,34,18,27
16330,69,146,56,103
16331,42,30,8,16
16332,78,144,111,109
16333,0,0,0,0
16334,0,0,0,0
16336,0,0,0,0
16337,386,445,203,621
16341,205,1005,483,1426
16348,271,243,99,418
16351,10,24,9,31
16353,259,15,0,28
16362,17,26,12,10
16363,59,53,24,90
16364,16,0,1,1
16365,1,0,0,0
16367,277,438,245,464
16369,0,0,0,2
16370,6,19,10,18
16371,1,1,0,2
16372,0,0,0,2
16373,4,8,2,11
16391,81,82,26,66
16392,7,2,0,2
16396,235,502,295,411
16398,47,39,35,57
16399,6,10,4,1
16400,19,26,24,10
16401,498,416,117,442
16402,201,187,101,218
16403,108,130,86,71
16404,12,0,5,7
16407,11,12,1,31
16408,13,16,4,24
16409,167,113,21,69
16410,360,523,213,350
16411,14,7,0,5
16412,584,1099,507,936
16413,65,150,63,165
16414,16,9,3,9
16415,2,0,0,6
16416,523,406,24,333
16418,102,175,51,55
16419,232,278,153,134
16420,46,28,11,6
16421,16,31,6,10
16423,501,610,284,702
16424,10,0,0,4
16425,0,1,0,4
16426,4,1,1,3
16427,2,0,0,0
16428,5,1,0,7
16429,3,3,244,0
16430,96,506,209,295
16431,538,545,278,308
16432,335,382,197,386
16433,1,0,0,4
16434,46,73,37,49
16438,193,402,187,428
16439,45,43,25,78
16440,28,12,18,33
16443,3464,5266,322,722
16447,3,9,4,0
16449,69,91,49,47
16450,10,16,3,3
16451,376,508,255,437
16452,126,210,124,219
16453,9,18,7,11
16456,16305,27062,146,767
16467,7,3,0,9
16468,94,152,87,170
16469,34,47,22,5
16470,0,0,0,9
16475,403,844,310,459
16476,95,91,35,103
16477,4,25,7,40
16478,45,37,19,53
16480,57,61,31,95
16483,0,0,0,0
16485,35,25,33,34
16490,42,10,3,45
16491,2,4,0,8
16492,14,0,0,2
16493,8,3,0,9
16494,59,32,27,94
16495,11,0,2,0
16497,25,27,9,14
16498,8,16,11,2
16499,25,8,5,38
16500,31,7,17,25
16502,3165,10578,100,148
16504,12,2,4,5
16506,3,11,3,46
16508,9,4,0,0
16509,6,2,3,1
16510,10,2,3,6
16511,9,1,0,3
16512,9,0,9,1
16513,219,223,8,82
16514,6,0,0,0
16515,0,0,0,0
16516,5642,17023,133,249
16517,2625,3896,77,499
16518,246,196,56,297
16519,7,1,0,0
16520,1,0,0,0
16521,104,5,0,5
16522,23,11,4,10
16523,82,25,29,39
16524,30,2,0,28
16525,23,27,21,25
16526,31,53,22,11
16527,16,2,2,11
16528,2,1,0,0
16529,2,7,4,4
16530,0,4,0,0
16531,44,45,29,72
16532,14,10,5,20
16533,215,47,4,72
16534,3,2,3,3
16535,12,6,5,47
16536,15,1,1,0
16538,12,7,5,26
16539,3,1,0,0
16541,66,61,4,20
16542,138,109,89,171
16543,91,121,65,76
16545,32,33,20,59
16548,14,38,12,18
16549,169,359,165,263
16551,267,571,258,754
16552,13,0,0,0
16553,203,196,94,390
16554,75,57,36,28
16558,87,67,51,125
16559,19,24,9,10
16560,46,26,13,58
16561,349,655,376,740
16562,167,210,67,92
16563,532,496,247,777
16564,32,62,49,70
16565,103,206,71,194
16568,194,448,217,568
16569,87,125,56,95
16570,72,133,73,151
16571,93,174,83,422
16572,36,28,18,71
16573,752,1331,555,975
16574,97,206,91,188
16576,60,83,47,63
16578,22,41,10,67
16579,264,680,282,781
16580,9,8,12,9
16581,12,17,19,21
16582,16,10,1,33
16588,46,126,40,223
16589,40,47,16,50
16590,43,121,40,60
16591,71,68,30,33
16592,201,264,90,284
16593,59,157,84,132
16594,15,32,20,47
16596,2,3,0,0
16597,221,390,190,455
16598,7,7,8,10
16599,221,316,150,341
16600,143,213,91,158
16601,19,13,5,21
16604,0,0,0,2
16612,5,2,87,0
16613,10,1,10,0
16615,10,0,5,3
16616,1,0,5,0
16617,8,0,8,0
16618,3,0,0,2
16619,0,1,3,3
16621,0,0,0,7
16622,10,0,21,1
16623,7,0,5,1
16624,4,1,1,2
16625,0,0,0,1
16627,0,0,0,0
16628,2,0,0,0
16633,180,61,1,65
16634,0,0,0,0
16636,2,0,0,0
16637,3,0,0,0
16638,4,3,0,1
16639,0,0,0,0
16640,3,0,0,0
16641,4,0,0,0
16642,0,0,0,1
16643,0,0,0,0
16644,1,0,0,2
16646,107,180,102,151
16647,257,686,301,1300
16648,161,225,137,251
16649,209,349,228,421
16650,164,260,90,321
16651,46,32,43,106
16653,338,599,210,837
16656,45,18,7,51
16658,3198,12131,100,187
16660,0,0,0,1
16661,24,32,11,18
16663,0,0,0,1
16664,51,73,41,36
16665,39,128,38,34
16666,11,21,3,4
16667,16,15,18,19
16668,16,40,45,25
16669,8,19,20,2
16670,1,0,0,0
16671,2,2,0,3
16672,0,0,0,0
16673,0,4,0,1
16675,2,1,0,1
16678,11,2,0,1
16679,2,1,0,1
16680,6,0,0,12
16681,11,0,0,9
16682,3,3,1,8
16687,8,18,12,2
16688,9,2,5,1
16691,15,69,45,23
16693,0,0,0,0
16694,1,0,0,0
16699,0,0,0,0
16700,1,0,0,0
16701,1,4,0,2
16703,0,0,0,0
16704,0,3,0,0
16705,0,0,0,0
16706,20,32,12,19
16709,160,496,227,608
16716,6,8,5,13
16728,53,31,11,78
16763,11,4,4,8
16764,1199,1425,732,2710
16765,1166,1304,440,2009
16768,187,51,4,87
16769,5,3,0,0
